order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,qunatity,price
SO57364,262,14051,2013-05-02,2013-05-09,2013-05-14,2384,1,2384
SO57364,3,14051,2013-05-02,2013-05-09,2013-05-14,35,1,35
SO57365,295,11899,2013-05-02,2013-05-09,2013-05-14,540,1,540
SO57366,295,10583,2013-05-02,2013-05-09,2013-05-14,540,1,540
SO57366,168,10583,2013-05-02,2013-05-09,2013-05-14,9,1,9
SO57366,166,10583,2013-05-02,2013-05-09,2013-05-14,5,1,5
SO57366,4,10583,2013-05-02,2013-05-09,2013-05-14,35,1,35
SO57367,96,7842,2013-05-02,2013-05-09,2013-05-14,1120,1,1120
SO57367,228,7842,2013-05-02,2013-05-09,2013-05-14,25,1,25
SO57368,266,3211,2013-05-02,2013-05-09,2013-05-14,1215,1,1215
SO57369,260,3287,2013-05-02,2013-05-09,2013-05-14,742,1,742
SO57369,166,3287,2013-05-02,2013-05-09,2013-05-14,5,1,5
SO57369,168,3287,2013-05-02,2013-05-09,2013-05-14,9,1,9
SO57369,178,3287,2013-05-02,2013-05-09,2013-05-14,54,1,54
SO57370,10,213,2013-05-03,2013-05-10,2013-05-15,50,1,50
SO57371,224,1248,2013-05-03,2013-05-10,2013-05-15,25,1,25
SO57371,169,1248,2013-05-03,2013-05-10,2013-05-15,2,1,2
SO57372,228,4830,2013-05-03,2013-05-10,2013-05-15,25,1,25
SO57373,218,4138,2013-05-03,2013-05-10,2013-05-15,4,1,4
SO57373,228,4138,2013-05-03,2013-05-10,2013-05-15,25,1,25
SO57373,7,4138,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57374,225,6291,2013-05-03,2013-05-10,2013-05-15,30,1,30
SO57375,217,9234,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57375,225,9234,2013-05-03,2013-05-10,2013-05-15,30,1,30
SO57375,3,9234,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57376,166,9278,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57377,217,11210,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57377,226,11210,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57377,7,11210,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57378,217,11213,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57378,226,11213,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57379,168,9219,2013-05-03,2013-05-10,2013-05-15,9,1,9
SO57379,166,9219,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57379,176,9219,2013-05-03,2013-05-10,2013-05-15,55,1,55
SO57379,173,9219,2013-05-03,2013-05-10,2013-05-15,8,1,8
SO57380,169,213,2013-05-03,2013-05-10,2013-05-15,2,1,2
SO57381,8,17616,2013-05-03,2013-05-10,2013-05-15,9,1,9
SO57382,172,2100,2013-05-03,2013-05-10,2013-05-15,120,1,120
SO57383,218,173,2013-05-03,2013-05-10,2013-05-15,4,1,4
SO57383,4,173,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57384,228,18130,2013-05-03,2013-05-10,2013-05-15,25,1,25
SO57385,219,16234,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57385,230,16234,2013-05-03,2013-05-10,2013-05-15,29,1,29
SO57385,156,16234,2013-05-03,2013-05-10,2013-05-15,24,1,24
SO57386,218,13741,2013-05-03,2013-05-10,2013-05-15,4,1,4
SO57386,229,13741,2013-05-03,2013-05-10,2013-05-15,33,1,33
SO57386,4,13741,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57386,155,13741,2013-05-03,2013-05-10,2013-05-15,24,1,24
SO57387,218,2942,2013-05-03,2013-05-10,2013-05-15,4,1,4
SO57387,229,2942,2013-05-03,2013-05-10,2013-05-15,33,1,33
SO57387,169,2942,2013-05-03,2013-05-10,2013-05-15,2,1,2
SO57388,218,13351,2013-05-03,2013-05-10,2013-05-15,4,1,4
SO57388,229,13351,2013-05-03,2013-05-10,2013-05-15,33,1,33
SO57388,4,13351,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57389,229,13618,2013-05-03,2013-05-10,2013-05-15,33,1,33
SO57389,169,13618,2013-05-03,2013-05-10,2013-05-15,2,1,2
SO57390,225,11097,2013-05-03,2013-05-10,2013-05-15,30,1,30
SO57390,217,11097,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57390,3,11097,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57390,161,11097,2013-05-03,2013-05-10,2013-05-15,64,1,64
SO57391,166,11025,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57391,167,11025,2013-05-03,2013-05-10,2013-05-15,10,1,10
SO57391,8,11025,2013-05-03,2013-05-10,2013-05-15,9,1,9
SO57392,167,869,2013-05-03,2013-05-10,2013-05-15,10,1,10
SO57392,166,869,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57393,165,9359,2013-05-03,2013-05-10,2013-05-15,70,1,70
SO57393,177,9359,2013-05-03,2013-05-10,2013-05-15,54,1,54
SO57394,166,16050,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57395,164,8137,2013-05-03,2013-05-10,2013-05-15,70,1,70
SO57395,170,8137,2013-05-03,2013-05-10,2013-05-15,9,1,9
SO57396,166,6419,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57396,4,6419,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57397,217,11360,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57397,169,11360,2013-05-03,2013-05-10,2013-05-15,2,1,2
SO57398,166,6016,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57399,217,4014,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57399,174,4014,2013-05-03,2013-05-10,2013-05-15,22,1,22
SO57400,217,8929,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57401,217,8072,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57401,174,8072,2013-05-03,2013-05-10,2013-05-15,22,1,22
SO57401,7,8072,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57401,180,8072,2013-05-03,2013-05-10,2013-05-15,54,1,54
SO57402,218,12954,2013-05-03,2013-05-10,2013-05-15,4,1,4
SO57403,219,16164,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57403,169,16164,2013-05-03,2013-05-10,2013-05-15,2,1,2
SO57404,226,793,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57405,217,2232,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57405,226,2232,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57405,7,2232,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57406,217,505,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57406,226,505,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57406,169,505,2013-05-03,2013-05-10,2013-05-15,2,1,2
SO57407,174,3077,2013-05-03,2013-05-10,2013-05-15,22,1,22
SO57407,11,3077,2013-05-03,2013-05-10,2013-05-15,50,1,50
SO57408,226,2304,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57408,217,2304,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57408,169,2304,2013-05-03,2013-05-10,2013-05-15,2,1,2
SO57409,174,6482,2013-05-03,2013-05-10,2013-05-15,22,1,22
SO57409,7,6482,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57410,77,2281,2013-05-03,2013-05-10,2013-05-15,2320,1,2320
SO57410,174,2281,2013-05-03,2013-05-10,2013-05-15,22,1,22
SO57410,3,2281,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57411,79,1448,2013-05-03,2013-05-10,2013-05-15,2295,1,2295
SO57411,174,1448,2013-05-03,2013-05-10,2013-05-15,22,1,22
SO57411,167,1448,2013-05-03,2013-05-10,2013-05-15,10,1,10
SO57411,166,1448,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57412,76,2368,2013-05-03,2013-05-10,2013-05-15,2320,1,2320
SO57412,167,2368,2013-05-03,2013-05-10,2013-05-15,10,1,10
SO57412,166,2368,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57413,256,3929,2013-05-03,2013-05-10,2013-05-15,742,1,742
SO57413,8,3929,2013-05-03,2013-05-10,2013-05-15,9,1,9
SO57414,266,433,2013-05-03,2013-05-10,2013-05-15,1215,1,1215
SO57414,219,433,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57414,230,433,2013-05-03,2013-05-10,2013-05-15,29,1,29
SO57414,7,433,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57415,269,3135,2013-05-03,2013-05-10,2013-05-15,1701,1,1701
SO57415,4,3135,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57415,9,3135,2013-05-03,2013-05-10,2013-05-15,50,1,50
SO57416,293,17309,2013-05-03,2013-05-10,2013-05-15,540,1,540
SO57416,166,17309,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57416,168,17309,2013-05-03,2013-05-10,2013-05-15,9,1,9
SO57416,3,17309,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57417,294,11171,2013-05-03,2013-05-10,2013-05-15,540,1,540
SO57417,227,11171,2013-05-03,2013-05-10,2013-05-15,21,1,21
SO57417,169,11171,2013-05-03,2013-05-10,2013-05-15,2,1,2
SO57418,262,1,2013-05-03,2013-05-10,2013-05-15,2384,1,2384
SO57418,230,1,2013-05-03,2013-05-10,2013-05-15,29,1,29
SO57418,219,1,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57418,3,1,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57418,177,1,2013-05-03,2013-05-10,2013-05-15,54,1,54
SO57419,288,4834,2013-05-03,2013-05-10,2013-05-15,540,1,540
SO57420,80,1690,2013-05-03,2013-05-10,2013-05-15,2295,1,2295
SO57420,174,1690,2013-05-03,2013-05-10,2013-05-15,22,1,22
SO57420,167,1690,2013-05-03,2013-05-10,2013-05-15,10,1,10
SO57420,166,1690,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57421,252,14065,2013-05-03,2013-05-10,2013-05-15,2384,1,2384
SO57421,178,14065,2013-05-03,2013-05-10,2013-05-15,54,1,54
SO57421,8,14065,2013-05-03,2013-05-10,2013-05-15,9,1,9
SO57422,265,14076,2013-05-03,2013-05-10,2013-05-15,2384,1,2384
SO57422,7,14076,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57422,12,14076,2013-05-03,2013-05-10,2013-05-15,50,1,50
SO57423,295,12067,2013-05-03,2013-05-10,2013-05-15,540,1,540
SO57423,168,12067,2013-05-03,2013-05-10,2013-05-15,9,1,9
SO57423,166,12067,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57423,161,12067,2013-05-03,2013-05-10,2013-05-15,64,1,64
SO57424,95,9098,2013-05-03,2013-05-10,2013-05-15,1120,1,1120
SO57425,97,9109,2013-05-03,2013-05-10,2013-05-15,1120,1,1120
SO57425,3,9109,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57426,273,11323,2013-05-03,2013-05-10,2013-05-15,540,1,540
SO57426,218,11323,2013-05-03,2013-05-10,2013-05-15,4,1,4
SO57426,227,11323,2013-05-03,2013-05-10,2013-05-15,21,1,21
SO57426,3,11323,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57427,258,2975,2013-05-03,2013-05-10,2013-05-15,742,1,742
SO57427,177,2975,2013-05-03,2013-05-10,2013-05-15,54,1,54
SO57428,286,3970,2013-05-04,2013-05-11,2013-05-16,540,1,540
SO57429,173,927,2013-05-04,2013-05-11,2013-05-16,8,1,8
SO57430,174,7735,2013-05-04,2013-05-11,2013-05-16,22,1,22
SO57431,226,11002,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57431,217,11002,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57431,4,11002,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57432,166,12644,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57433,219,12306,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57433,169,12306,2013-05-04,2013-05-11,2013-05-16,2,1,2
SO57434,169,1039,2013-05-04,2013-05-11,2013-05-16,2,1,2
SO57435,269,10107,2013-05-04,2013-05-11,2013-05-16,1701,1,1701
SO57435,177,10107,2013-05-04,2013-05-11,2013-05-16,54,1,54
SO57436,228,521,2013-05-04,2013-05-11,2013-05-16,25,1,25
SO57437,228,17983,2013-05-04,2013-05-11,2013-05-16,25,1,25
SO57437,169,17983,2013-05-04,2013-05-11,2013-05-16,2,1,2
SO57438,218,507,2013-05-04,2013-05-11,2013-05-16,4,1,4
SO57438,228,507,2013-05-04,2013-05-11,2013-05-16,25,1,25
SO57438,7,507,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57439,228,17633,2013-05-04,2013-05-11,2013-05-16,25,1,25
SO57439,11,17633,2013-05-04,2013-05-11,2013-05-16,50,1,50
SO57440,227,15269,2013-05-04,2013-05-11,2013-05-16,21,1,21
SO57440,218,15269,2013-05-04,2013-05-11,2013-05-16,4,1,4
SO57440,4,15269,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57441,217,14349,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57441,224,14349,2013-05-04,2013-05-11,2013-05-16,25,1,25
SO57441,3,14349,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57442,229,13237,2013-05-04,2013-05-11,2013-05-16,33,1,33
SO57442,218,13237,2013-05-04,2013-05-11,2013-05-16,4,1,4
SO57442,7,13237,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57442,9,13237,2013-05-04,2013-05-11,2013-05-16,50,1,50
SO57443,224,14343,2013-05-04,2013-05-11,2013-05-16,25,1,25
SO57444,217,12737,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57444,225,12737,2013-05-04,2013-05-11,2013-05-16,30,1,30
SO57444,173,12737,2013-05-04,2013-05-11,2013-05-16,8,1,8
SO57445,229,8649,2013-05-04,2013-05-11,2013-05-16,33,1,33
SO57445,218,8649,2013-05-04,2013-05-11,2013-05-16,4,1,4
SO57446,164,9140,2013-05-04,2013-05-11,2013-05-16,70,1,70
SO57447,166,6699,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57447,176,6699,2013-05-04,2013-05-11,2013-05-16,55,1,55
SO57447,171,6699,2013-05-04,2013-05-11,2013-05-16,9,1,9
SO57448,166,5858,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57448,11,5858,2013-05-04,2013-05-11,2013-05-16,50,1,50
SO57449,217,4982,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57449,172,4982,2013-05-04,2013-05-11,2013-05-16,120,1,120
SO57450,217,3759,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57450,4,3759,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57451,217,9104,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57451,4,9104,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57451,162,9104,2013-05-04,2013-05-11,2013-05-16,64,1,64
SO57452,225,9141,2013-05-04,2013-05-11,2013-05-16,30,1,30
SO57453,226,4690,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57454,225,10027,2013-05-04,2013-05-11,2013-05-16,30,1,30
SO57454,171,10027,2013-05-04,2013-05-11,2013-05-16,9,1,9
SO57455,218,15850,2013-05-04,2013-05-11,2013-05-16,4,1,4
SO57455,4,15850,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57456,218,14593,2013-05-04,2013-05-11,2013-05-16,4,1,4
SO57456,4,14593,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57457,218,16965,2013-05-04,2013-05-11,2013-05-16,4,1,4
SO57457,169,16965,2013-05-04,2013-05-11,2013-05-16,2,1,2
SO57458,226,3085,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57459,226,702,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57459,217,702,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57459,4,702,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57460,226,841,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57460,169,841,2013-05-04,2013-05-11,2013-05-16,2,1,2
SO57461,167,1722,2013-05-04,2013-05-11,2013-05-16,10,1,10
SO57461,166,1722,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57462,174,2306,2013-05-04,2013-05-11,2013-05-16,22,1,22
SO57462,9,2306,2013-05-04,2013-05-11,2013-05-16,50,1,50
SO57463,8,1544,2013-05-04,2013-05-11,2013-05-16,9,1,9
SO57464,284,8131,2013-05-04,2013-05-11,2013-05-16,565,1,565
SO57464,167,8131,2013-05-04,2013-05-11,2013-05-16,10,1,10
SO57464,166,8131,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57464,7,8131,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57464,9,8131,2013-05-04,2013-05-11,2013-05-16,50,1,50
SO57465,76,728,2013-05-04,2013-05-11,2013-05-16,2320,1,2320
SO57465,176,728,2013-05-04,2013-05-11,2013-05-16,55,1,55
SO57465,8,728,2013-05-04,2013-05-11,2013-05-16,9,1,9
SO57466,79,2420,2013-05-04,2013-05-11,2013-05-16,2295,1,2295
SO57467,76,2421,2013-05-04,2013-05-11,2013-05-16,2320,1,2320
SO57467,4,2421,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57468,78,3042,2013-05-04,2013-05-11,2013-05-16,2295,1,2295
SO57468,174,3042,2013-05-04,2013-05-11,2013-05-16,22,1,22
SO57468,4,3042,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57469,77,746,2013-05-04,2013-05-11,2013-05-16,2320,1,2320
SO57469,167,746,2013-05-04,2013-05-11,2013-05-16,10,1,10
SO57469,166,746,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57469,7,746,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57470,79,2316,2013-05-04,2013-05-11,2013-05-16,2295,1,2295
SO57470,167,2316,2013-05-04,2013-05-11,2013-05-16,10,1,10
SO57470,176,2316,2013-05-04,2013-05-11,2013-05-16,55,1,55
SO57471,294,11400,2013-05-04,2013-05-11,2013-05-16,540,1,540
SO57471,160,11400,2013-05-04,2013-05-11,2013-05-16,64,1,64
SO57472,273,16347,2013-05-04,2013-05-11,2013-05-16,540,1,540
SO57472,168,16347,2013-05-04,2013-05-11,2013-05-16,9,1,9
SO57472,166,16347,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57472,177,16347,2013-05-04,2013-05-11,2013-05-16,54,1,54
SO57473,79,2013,2013-05-04,2013-05-11,2013-05-16,2295,1,2295
SO57473,217,2013,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57473,226,2013,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57473,175,2013,2013-05-04,2013-05-11,2013-05-16,159,1,159
SO57474,79,898,2013-05-04,2013-05-11,2013-05-16,2295,1,2295
SO57474,4,898,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57475,254,17870,2013-05-04,2013-05-11,2013-05-16,742,1,742
SO57475,7,17870,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57476,252,14106,2013-05-04,2013-05-11,2013-05-16,2384,1,2384
SO57476,166,14106,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57476,168,14106,2013-05-04,2013-05-11,2013-05-16,9,1,9
SO57476,4,14106,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57477,97,9030,2013-05-04,2013-05-11,2013-05-16,1120,1,1120
SO57477,168,9030,2013-05-04,2013-05-11,2013-05-16,9,1,9
SO57478,95,9094,2013-05-04,2013-05-11,2013-05-16,1120,1,1120
SO57478,4,9094,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57478,156,9094,2013-05-04,2013-05-11,2013-05-16,24,1,24
SO57479,94,12985,2013-05-04,2013-05-11,2013-05-16,1120,1,1120
SO57479,3,12985,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57480,94,16130,2013-05-04,2013-05-11,2013-05-16,1120,1,1120
SO57480,166,16130,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57480,168,16130,2013-05-04,2013-05-11,2013-05-16,9,1,9
SO57481,228,4225,2013-05-05,2013-05-12,2013-05-17,25,1,25
SO57481,218,4225,2013-05-05,2013-05-12,2013-05-17,4,1,4
SO57481,173,4225,2013-05-05,2013-05-12,2013-05-17,8,1,8
SO57482,226,10964,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57482,217,10964,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57483,227,15145,2013-05-05,2013-05-12,2013-05-17,21,1,21
SO57483,218,15145,2013-05-05,2013-05-12,2013-05-17,4,1,4
SO57483,169,15145,2013-05-05,2013-05-12,2013-05-17,2,1,2
SO57484,164,11404,2013-05-05,2013-05-12,2013-05-17,70,1,70
SO57485,218,1007,2013-05-05,2013-05-12,2013-05-17,4,1,4
SO57485,4,1007,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57485,178,1007,2013-05-05,2013-05-12,2013-05-17,54,1,54
SO57486,218,1345,2013-05-05,2013-05-12,2013-05-17,4,1,4
SO57486,173,1345,2013-05-05,2013-05-12,2013-05-17,8,1,8
SO57487,4,2982,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57487,177,2982,2013-05-05,2013-05-12,2013-05-17,54,1,54
SO57488,270,6715,2013-05-05,2013-05-12,2013-05-17,1701,1,1701
SO57488,4,6715,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57489,154,6376,2013-05-05,2013-05-12,2013-05-17,24,1,24
SO57490,269,9887,2013-05-05,2013-05-12,2013-05-17,1701,1,1701
SO57490,11,9887,2013-05-05,2013-05-12,2013-05-17,50,1,50
SO57491,276,2830,2013-05-05,2013-05-12,2013-05-17,769,1,769
SO57491,225,2830,2013-05-05,2013-05-12,2013-05-17,30,1,30
SO57491,169,2830,2013-05-05,2013-05-12,2013-05-17,2,1,2
SO57492,172,1120,2013-05-05,2013-05-12,2013-05-17,120,1,120
SO57493,169,16994,2013-05-05,2013-05-12,2013-05-17,2,1,2
SO57494,218,92,2013-05-05,2013-05-12,2013-05-17,4,1,4
SO57494,169,92,2013-05-05,2013-05-12,2013-05-17,2,1,2
SO57495,218,13726,2013-05-05,2013-05-12,2013-05-17,4,1,4
SO57495,229,13726,2013-05-05,2013-05-12,2013-05-17,33,1,33
SO57495,169,13726,2013-05-05,2013-05-12,2013-05-17,2,1,2
SO57496,225,12823,2013-05-05,2013-05-12,2013-05-17,30,1,30
SO57496,217,12823,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57496,169,12823,2013-05-05,2013-05-12,2013-05-17,2,1,2
SO57497,167,11050,2013-05-05,2013-05-12,2013-05-17,10,1,10
SO57497,166,11050,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57498,163,8156,2013-05-05,2013-05-12,2013-05-17,70,1,70
SO57498,8,8156,2013-05-05,2013-05-12,2013-05-17,9,1,9
SO57499,166,1197,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57500,164,7677,2013-05-05,2013-05-12,2013-05-17,70,1,70
SO57500,12,7677,2013-05-05,2013-05-12,2013-05-17,50,1,50
SO57501,163,3605,2013-05-05,2013-05-12,2013-05-17,70,1,70
SO57501,170,3605,2013-05-05,2013-05-12,2013-05-17,9,1,9
SO57502,174,2927,2013-05-05,2013-05-12,2013-05-17,22,1,22
SO57502,3,2927,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57503,174,4251,2013-05-05,2013-05-12,2013-05-17,22,1,22
SO57503,3,4251,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57504,217,3571,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57504,3,3571,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57505,174,4069,2013-05-05,2013-05-12,2013-05-17,22,1,22
SO57505,167,4069,2013-05-05,2013-05-12,2013-05-17,10,1,10
SO57505,166,4069,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57505,8,4069,2013-05-05,2013-05-12,2013-05-17,9,1,9
SO57505,4,4069,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57506,226,3984,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57507,165,2675,2013-05-05,2013-05-12,2013-05-17,70,1,70
SO57507,155,2675,2013-05-05,2013-05-12,2013-05-17,24,1,24
SO57507,177,2675,2013-05-05,2013-05-12,2013-05-17,54,1,54
SO57508,167,16888,2013-05-05,2013-05-12,2013-05-17,10,1,10
SO57508,155,16888,2013-05-05,2013-05-12,2013-05-17,24,1,24
SO57508,166,16888,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57509,217,7033,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57509,225,7033,2013-05-05,2013-05-12,2013-05-17,30,1,30
SO57509,7,7033,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57509,155,7033,2013-05-05,2013-05-12,2013-05-17,24,1,24
SO57509,10,7033,2013-05-05,2013-05-12,2013-05-17,50,1,50
SO57510,225,9874,2013-05-05,2013-05-12,2013-05-17,30,1,30
SO57510,217,9874,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57510,173,9874,2013-05-05,2013-05-12,2013-05-17,8,1,8
SO57511,166,13219,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57512,230,16314,2013-05-05,2013-05-12,2013-05-17,29,1,29
SO57512,219,16314,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57513,219,17894,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57513,169,17894,2013-05-05,2013-05-12,2013-05-17,2,1,2
SO57513,173,17894,2013-05-05,2013-05-12,2013-05-17,8,1,8
SO57514,174,2053,2013-05-05,2013-05-12,2013-05-17,22,1,22
SO57514,170,2053,2013-05-05,2013-05-12,2013-05-17,9,1,9
SO57515,88,9413,2013-05-05,2013-05-12,2013-05-17,2443,1,2443
SO57515,4,9413,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57515,10,9413,2013-05-05,2013-05-12,2013-05-17,50,1,50
SO57516,79,2419,2013-05-05,2013-05-12,2013-05-17,2295,1,2295
SO57516,226,2419,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57517,77,2279,2013-05-05,2013-05-12,2013-05-17,2320,1,2320
SO57517,174,2279,2013-05-05,2013-05-12,2013-05-17,22,1,22
SO57517,176,2279,2013-05-05,2013-05-12,2013-05-17,55,1,55
SO57518,79,2910,2013-05-05,2013-05-12,2013-05-17,2295,1,2295
SO57518,167,2910,2013-05-05,2013-05-12,2013-05-17,10,1,10
SO57518,166,2910,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57518,3,2910,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57519,272,3134,2013-05-05,2013-05-12,2013-05-17,1701,1,1701
SO57519,166,3134,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57519,168,3134,2013-05-05,2013-05-12,2013-05-17,9,1,9
SO57520,294,17308,2013-05-05,2013-05-12,2013-05-17,540,1,540
SO57520,227,17308,2013-05-05,2013-05-12,2013-05-17,21,1,21
SO57521,79,757,2013-05-05,2013-05-12,2013-05-17,2295,1,2295
SO57521,166,757,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57521,167,757,2013-05-05,2013-05-12,2013-05-17,10,1,10
SO57522,89,8622,2013-05-05,2013-05-12,2013-05-17,2443,1,2443
SO57523,91,8783,2013-05-05,2013-05-12,2013-05-17,2443,1,2443
SO57523,168,8783,2013-05-05,2013-05-12,2013-05-17,9,1,9
SO57523,166,8783,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57523,179,8783,2013-05-05,2013-05-12,2013-05-17,54,1,54
SO57524,80,1688,2013-05-05,2013-05-12,2013-05-17,2295,1,2295
